A1BG	0	0	0	0	0	0	0	0
A1BG-AS1	0	0	0	0	27	0	0	0
A1CF	0	0	0	0	0	0	0	0
A2M	0	0	0	0	0	0	0	0
A2M-AS1	0	0	0	0	0	0	0	0
A2ML1	0	0	0	0	0	0	52	0
A2MP1	0	0	0	0	0	0	0	0
A3GALT2	0	0	0	0	0	0	0	9
A4GALT	334	478	734	160	917	793	841	1005
A4GNT	0	0	0	0	0	0	0	0
AA06	0	0	0	0	0	0	0	0
AAAS	186	279	382	357	397	155	365	673
AACS	0	0	14	0	0	5	8	23
AACSP1	0	0	0	0	0	0	0	0
AADAC	0	0	0	0	0	0	0	0
AADACL2	0	0	0	0	0	0	0	0
AADACL2-AS1	0	3	0	0	0	0	6	14
AADACL3	0	0	0	0	0	0	0	0
AADACL4	0	0	0	0	0	0	0	0
AADACP1	0	0	0	0	0	0	0	0
AADAT	0	8	5	0	0	0	1	0
AAED1	0	16	0	0	0	0	47	0
AAGAB	153	32	183	279	280	811	126	101
AAK1	8	56	100	577	21	45	48	76
AAMDC	140	186	159	1009	23	525	221	199
AAMP	629	790	945	1382	1181	2123	1270	1299
AANAT	0	0	0	0	0	0	0	0
AAR2	518	395	161	743	175	670	133	364
AARD	0	0	0	0	0	0	0	0
AARS	0	40	0	0	172	0	38	1
AARS2	80	139	69	681	227	135	432	603
AARSD1	0	1	3	0	5	0	0	0
AASDH	0	23	22	255	2	0	158	46
AASDHPPT	125	302	266	48	0	0	341	176
AASS	0	84	30	0	0	0	0	1
AATF	250	250	263	1	16	600	563	424
AATK	0	0	0	0	0	0	0	0
AATK-AS1	0	0	0	0	0	0	0	0
ABAT	0	0	0	1	0	40	0	0
ABCA1	0	12	0	0	0	0	0	0
ABCA10	0	0	0	0	0	0	0	0
ABCA11P	9	6	0	3	0	0	7	7
ABCA12	0	0	0	0	0	0	0	0
ABCA13	0	35	11	0	0	0	11	0
ABCA17P	76	50	87	295	49	31	54	59
ABCA2	0	0	0	0	0	0	0	0
ABCA3	0	0	0	0	0	0	0	0
ABCA4	0	0	0	0	0	0	0	23
ABCA5	0	0	0	1	0	0	1	0
ABCA6	0	0	0	0	0	0	0	0
ABCA7	0	0	0	0	0	0	13	34
ABCA8	0	0	0	0	0	0	0	0
ABCA9	0	0	0	0	0	0	0	0
ABCB1	0	0	0	94	0	0	0	86
ABCB10	1	33	122	10	0	67	153	98
ABCB11	0	0	0	0	0	0	0	0
ABCB4	0	0	0	0	7	0	0	0
ABCB5	0	0	0	0	0	0	0	0
ABCB6	260	199	152	672	53	0	53	92
ABCB7	0	48	0	0	0	0	103	4
ABCB8	146	430	253	549	156	373	304	234
ABCB9	0	26	0	0	0	75	0	0
ABCC1	0	1	8	0	0	0	0	140
ABCC10	123	34	39	0	0	15	109	186
ABCC11	0	0	0	0	0	0	0	0
ABCC12	0	0	0	0	0	0	0	0
ABCC13	0	0	68	0	0	0	21	1
ABCC2	0	10	43	19	0	0	0	96
ABCC3	0	0	0	0	0	0	0	5
ABCC4	0	28	126	0	0	0	30	42
ABCC5	97	207	209	822	118	408	227	68
ABCC5-AS1	0	0	0	0	0	0	0	0
ABCC6	0	0	0	0	0	0	0	49
ABCC6P1	0	0	0	1	0	0	0	27
ABCC6P2	0	0	0	0	0	0	0	0
ABCC8	0	0	0	0	0	0	0	0
ABCC9	0	0	0	0	0	0	0	0
ABCD1	0	0	0	0	0	0	16	0
ABCD2	0	0	0	0	0	0	0	0
ABCD3	165	4	289	653	0	261	105	194
ABCD4	136	0	0	1	0	0	15	0
ABCE1	348	466	675	6	277	274	417	547
ABCF1	584	519	832	1937	237	437	937	927
ABCF2	336	613	683	2176	914	358	767	614
ABCF3	87	154	34	149	119	283	184	286
ABCG1	0	0	0	0	0	0	0	0
ABCG2	0	34	0	0	0	0	0	0
ABCG4	0	0	0	0	0	0	0	0
ABCG5	0	0	0	0	0	0	0	0
ABCG8	0	0	0	0	0	0	4	0
ABHD1	0	1	0	6	0	0	0	0
ABHD10	0	115	32	149	296	0	53	19
ABHD11	0	48	42	113	134	0	162	46
ABHD12	17	98	81	236	0	0	125	185
ABHD12B	0	156	196	298	0	308	78	37
ABHD13	0	96	172	8	0	299	164	39
ABHD14A	0	10	0	0	0	0	24	1
ABHD14A-ACY1	0	0	0	0	0	0	0	0
ABHD14B	76	10	10	462	63	48	100	301
ABHD15	46	0	0	0	213	1	80	56
ABHD16A	0	30	51	266	216	85	37	3
ABHD16B	0	0	0	0	0	0	0	0
ABHD17A	0	1	4	0	0	10	2	1
ABHD17B	183	35	66	91	0	0	122	19
ABHD17C	0	153	178	0	22	137	88	469
ABHD2	41	163	112	105	38	64	102	164
ABHD3	138	103	49	1	59	547	295	305
ABHD4	0	0	0	0	1	0	0	0
ABHD5	252	153	89	522	106	0	115	27
ABHD6	0	29	3	0	0	0	50	82
ABHD8	0	0	0	0	0	0	1	0
ABI1	214	16	178	1	310	239	218	39
ABI2	0	30	33	0	0	0	24	2
ABI3	0	0	0	0	0	0	0	0
ABI3BP	0	0	0	0	0	0	10	0
ABL1	24	9	51	2	0	0	168	0
ABL2	0	89	126	0	0	155	29	123
ABLIM1	0	4	0	0	1	0	0	174
ABLIM2	0	0	0	0	0	0	0	0
ABLIM3	0	0	0	0	0	0	0	0
ABO	0	0	0	0	0	0	0	0
ABR	0	70	34	52	22	0	14	68
ABRA	0	0	0	0	0	0	0	0
ABRACL	175	621	534	635	139	383	452	330
ABT1	435	631	432	1910	221	1104	901	753
ABTB1	0	0	0	0	0	0	0	0
ABTB2	0	99	52	0	0	0	94	15
AC093375.1	0	0	1	0	0	0	0	0
ACAA1	0	101	40	21	143	399	120	89
ACAA2	442	177	443	639	313	508	712	323
ACACA	0	45	56	202	98	0	168	385
ACACB	0	0	0	0	0	0	0	0
ACAD10	115	13	59	39	0	335	85	57
ACAD11	0	4	0	0	0	0	0	0
ACAD8	44	72	105	133	208	141	75	0
ACAD9	159	8	321	92	0	0	304	73
ACADL	0	0	0	0	0	0	4	0
ACADM	0	134	45	39	0	0	0	0
ACADS	0	22	66	76	143	0	67	0
ACADSB	0	0	0	0	0	0	28	0
ACADVL	0	76	2	44	0	0	34	99
ACAN	0	0	0	0	0	0	0	0
ACAP1	0	7	0	38	0	0	51	36
ACAP2	153	174	164	0	94	548	188	268
ACAP3	25	0	4	0	0	0	0	0
ACAT1	1	194	83	303	0	0	97	98
ACAT2	131	24	182	944	117	154	137	37
ACBD3	1	71	152	276	0	492	80	343
ACBD4	0	0	0	0	0	0	0	0
ACBD5	0	42	59	0	0	0	0	4
ACBD6	103	161	96	1	0	384	200	55
ACBD7	0	0	0	0	0	0	0	0
ACCS	0	0	0	0	0	0	0	0
ACCSL	0	0	0	1	0	0	0	228
ACD	0	57	49	1	95	0	142	169
ACE	93	232	170	306	154	0	319	365
ACE2	0	33	0	0	345	0	0	0
ACER1	0	15	0	0	0	0	0	0
ACER2	0	0	0	0	0	0	6	0
ACER3	0	45	0	941	168	187	73	40
ACHE	0	0	0	0	0	0	21	0
ACIN1	74	159	201	292	280	422	196	343
ACKR1	0	0	0	0	0	0	0	0
ACKR2	0	0	0	0	0	0	0	0
ACKR3	0	0	0	0	0	0	0	0
ACKR4	0	0	0	0	0	0	0	33
ACLY	370	231	165	128	404	407	219	179
ACMSD	0	0	0	0	0	0	0	0
ACN9	427	309	266	478	81	615	526	700
ACO1	117	58	0	0	293	669	0	441
ACO2	63	199	54	34	0	437	241	42
ACOT1	0	0	0	0	0	0	0	0
ACOT11	0	28	0	4	98	0	37	0
ACOT12	0	0	0	0	0	0	0	0
ACOT13	8	30	54	208	0	301	133	62
ACOT2	31	26	0	74	30	0	26	35
ACOT4	0	39	0	0	0	0	10	0
ACOT6	0	0	0	0	0	0	0	0
ACOT7	342	233	96	0	576	305	94	217
ACOT8	71	121	60	71	155	0	72	64
ACOT9	0	27	0	30	0	0	95	12
ACOX1	0	56	36	0	0	15	20	0
ACOX2	0	0	0	0	0	0	0	0
ACOX3	0	22	2	0	1	139	13	40
ACOXL	0	21	25	0	0	0	32	10
ACP1	462	648	811	2401	486	925	734	1041
ACP2	100	82	1	3	0	108	43	0
ACP5	214	139	214	490	632	585	477	272
ACP6	0	22	0	0	0	0	0	90
ACPP	0	0	0	0	0	0	0	0
ACPT	0	0	0	0	0	0	0	0
ACR	0	0	0	0	0	0	0	0
ACRBP	0	0	0	0	0	0	0	0
ACRC	0	0	50	0	0	0	0	0
ACRV1	11	0	0	0	0	0	0	5
ACSBG1	0	0	0	0	0	0	0	0
ACSBG2	0	1	0	0	0	0	2	0
ACSF2	0	0	0	0	0	0	0	0
ACSF3	130	62	131	0	0	0	174	11
ACSL1	0	0	0	0	0	0	0	0
ACSL3	322	1097	1607	946	1261	2451	1489	1286
ACSL4	116	90	30	0	0	557	125	145
ACSL5	0	0	0	0	0	0	0	0
ACSL6	0	0	0	0	0	0	0	0
ACSM1	0	0	0	0	0	0	0	0
ACSM2A	0	0	0	0	0	0	0	0
ACSM2B	0	0	0	0	0	0	0	0
ACSM3	0	0	0	0	0	0	0	0
ACSM4	0	0	0	0	0	0	0	0
ACSM5	0	0	0	0	0	0	0	0
ACSM6	0	0	0	0	0	0	0	11
ACSS1	0	0	0	0	0	0	0	0
ACSS2	0	27	0	270	0	35	109	56
ACSS3	0	0	0	0	0	0	0	0
ACTA1	1	17	10	0	2	1	0	3
ACTA2	0	0	0	0	0	0	0	2
ACTB	12712	16269	12577	11541	12852	12916	15978	10142
ACTBL2	0	0	0	0	0	0	1	0
ACTC1	1	0	0	0	0	0	0	0
ACTG1	9169	5585	6378	10080	10354	12005	10403	6674
ACTG1P4	1	1	1	0	0	2	1	0
ACTG2	0	0	0	0	1	0	0	1
ACTL10	0	0	0	0	0	0	0	48
ACTL6A	277	164	311	328	926	772	583	483
ACTL6B	0	0	0	0	0	0	0	0
ACTL7A	0	0	0	0	0	0	0	0
ACTL7B	0	0	0	0	0	0	0	0
ACTL8	78	0	71	14	93	97	0	857
ACTL9	0	0	0	0	0	0	0	0
ACTN1	674	1038	101	1	0	845	526	605
ACTN1-AS1	0	0	0	0	0	0	0	19
ACTN2	0	0	0	0	0	0	0	0
ACTN3	0	0	0	0	0	0	0	0
ACTN4	19	133	118	0	388	178	268	574
ACTR10	465	250	399	604	195	567	319	281
ACTR1A	436	285	216	373	142	974	258	219
ACTR1B	0	65	188	0	0	0	0	199
ACTR2	58	97	285	36	0	104	99	212
ACTR3	330	271	372	52	491	901	487	166
ACTR3B	0	0	0	1	0	0	23	0
ACTR3BP2	0	0	0	0	0	0	0	0
ACTR3BP5	0	0	0	0	0	0	0	0
ACTR3C	0	0	0	10	0	0	0	0
ACTR5	0	38	23	0	0	244	53	59
ACTR6	134	157	67	1	36	0	88	62
ACTR8	28	246	313	1	328	295	99	251
ACTRT1	0	0	0	0	0	0	0	0
ACTRT2	0	0	0	0	0	0	0	0
ACTRT3	0	0	0	0	0	0	0	0
ACVR1	92	14	0	0	168	0	0	15
ACVR1B	0	20	34	0	0	8	0	0
ACVR1C	0	0	0	0	0	0	2	0
ACVR2A	107	34	1	0	0	0	14	0
ACVR2B	1	19	222	59	0	27	119	19
ACVR2B-AS1	0	0	0	0	0	0	0	2
ACVRL1	0	0	0	0	0	0	0	0
ACY1	0	3	0	0	11	0	10	0
ACY3	0	0	0	0	0	0	0	0
ACYP1	0	0	0	36	0	0	11	36
ACYP2	0	0	31	0	0	0	9	0
ADA	75	31	0	200	254	221	176	271
ADAD1	0	29	0	0	0	0	0	0
ADAD2	0	0	0	0	0	0	0	63
ADAL	82	19	37	250	12	211	69	143
ADAM10	21	226	209	244	254	647	287	765
ADAM11	0	0	0	1	0	0	0	0
ADAM12	0	0	1	0	0	0	0	0
ADAM15	0	0	43	0	0	22	30	0
ADAM17	32	184	36	0	122	419	50	118
ADAM18	0	0	0	0	0	0	0	0
ADAM19	0	114	48	43	0	86	90	173
ADAM1A	0	0	0	0	0	23	0	0
ADAM2	0	0	0	0	0	0	0	0
ADAM20	0	0	0	0	0	0	0	0
ADAM20P1	0	0	0	0	0	0	14	0
ADAM21	0	14	0	0	0	0	0	0
ADAM21P1	0	4	0	0	0	0	0	0
ADAM22	0	0	0	0	0	0	0	0
ADAM23	0	6	14	261	0	0	4	56
ADAM28	0	0	0	0	0	0	0	0
ADAM29	0	0	0	0	0	0	0	0
ADAM30	0	0	0	0	0	0	0	0
ADAM32	0	6	0	0	0	0	0	20
ADAM33	0	0	0	0	0	0	0	0
ADAM3A	0	0	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0	0	1
ADAM6	0	0	0	0	0	0	0	0
ADAM7	0	0	0	0	0	0	0	0
ADAM8	0	0	0	0	0	0	0	0
ADAM9	0	132	103	0	0	0	50	157
ADAMDEC1	0	0	0	0	0	0	0	0
