A1BG	0	0	0	0	0	0	0	19	0	5	0	0	52	0	0	0
A1BG-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A1CF	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0
A2M	0	0	0	0	130	0	0	38	0	0	0	0	0	0	3	0
A2M-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A2ML1	5	0	0	0	0	0	0	0	0	0	0	24	0	0	0	31
A2MP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A3GALT2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
A4GALT	158	309	1	109	843	239	187	260	1153	15	894	68	1148	243	282	295
A4GNT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AA06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAAS	16	144	0	19	184	37	0	98	149	114	281	13	492	30	85	209
AACS	0	217	0	10	122	73	0	0	75	0	0	0	0	55	59	69
AACSP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AADAC	0	0	0	0	0	0	3	0	0	0	0	0	2	0	0	0
AADACL2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AADACL2-AS1	0	0	0	0	0	0	0	0	0	0	17	0	27	0	12	0
AADACL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0
AADACL4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AADACP1	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0
AADAT	0	50	83	0	101	283	78	1	15	30	39	0	57	25	32	143
AAED1	54	44	0	9	0	0	0	0	0	0	40	13	38	0	0	53
AAGAB	167	290	0	80	194	137	0	66	464	25	895	31	327	197	145	220
AAK1	230	102	271	76	171	1229	190	10	281	60	1347	338	1677	385	323	185
AAMDC	0	49	0	4	0	20	0	11	17	8	0	7	51	34	30	31
AAMP	573	896	536	147	1619	1451	336	411	1552	149	2205	236	2375	420	544	928
AANAT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AAR2	261	240	379	7	576	157	49	116	263	10	503	77	217	78	73	234
AARD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9
AARS	50	493	2	154	985	391	9	181	464	33	1082	129	860	164	293	845
AARS2	0	77	4	38	703	27	5	90	433	0	120	19	335	0	22	277
AARSD1	1	11	2	0	21	9	13	0	0	0	4	1	2	0	6	5
AASDH	68	115	0	24	86	0	14	0	11	0	0	27	0	3	29	40
AASDHPPT	61	201	0	12	373	124	9	36	1	0	449	54	313	30	36	147
AASS	0	267	0	56	195	206	46	66	253	2	280	165	138	45	60	175
AATF	137	258	172	18	526	865	81	93	303	61	760	53	363	106	334	522
AATK	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0
AATK-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABAT	0	47	0	12	0	0	0	0	0	0	11	9	0	0	3	0
ABCA1	0	496	191	113	916	2	16	172	458	2	0	195	81	46	18	728
ABCA10	0	0	0	0	0	0	0	0	7	0	0	4	0	0	0	0
ABCA11P	11	8	4	0	12	0	0	3	15	0	0	22	3	5	0	31
ABCA12	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0
ABCA13	0	0	0	0	1	1	0	0	0	0	0	0	0	72	3	0
ABCA17P	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	0
ABCA2	0	0	0	0	1	0	0	0	0	0	24	0	0	0	7	1
ABCA3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ABCA4	0	0	0	0	0	8	0	0	0	8	150	4	0	0	4	0
