0	0	2	0	8	0	0	0	0	6	0	0	20	5	4	0	0	0	21	11	0	6
0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	4
0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	15	0	0	3	0	0	0	10	117	0	0	68	0	0	12	0	0	15	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
372	132	191	93	347	184	367	362	261	446	829	254	267	362	191	10	562	391	234	183	217	470
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
92	53	28	109	123	185	260	143	66	74	449	169	148	127	85	0	192	65	75	58	68	77
35	41	18	35	0	75	23	38	0	23	134	33	111	0	26	0	67	0	0	58	80	32
0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3	7	10	0	21	4	18	0	10	6	0	7	4	1	4	0	1	0	3	8	0	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	3	0
128	46	0	0	24	23	68	5	0	0	39	11	11	0	2	30	16	11	0	0	0	0
0	0	17	0	0	37	80	0	0	1	54	6	15	0	0	0	13	50	0	0	0	0
322	113	76	69	78	72	216	223	169	184	446	175	186	13	109	127	85	147	227	151	212	162
210	79	76	91	296	136	332	410	73	163	475	191	351	335	98	92	90	383	127	382	389	238
24	0	11	0	9	0	53	17	0	0	30	0	6	0	0	13	0	8	0	15	0	7
1235	414	429	207	513	996	1478	927	200	539	1761	671	836	844	427	276	726	389	660	1214	676	837
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
238	81	152	140	43	125	641	387	81	238	254	141	107	164	179	124	106	258	237	202	114	262
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
233	240	298	544	304	171	800	589	112	323	1133	331	213	199	296	11	519	320	308	60	181	276
18	29	1	10	42	5	162	10	21	71	169	75	55	41	40	0	42	66	11	29	34	30
4	2	2	0	0	7	1	2	0	4	4	0	2	5	2	0	5	0	2	2	2	5
19	0	21	7	79	35	82	136	0	41	124	12	12	30	39	6	11	22	30	42	0	40
236	160	86	50	227	115	149	277	146	88	344	69	175	217	143	108	188	257	140	182	79	179
62	53	107	3	26	2	30	210	67	93	64	74	1	21	50	0	87	28	48	27	80	67
69	209	175	117	202	325	437	223	61	342	468	238	457	401	180	115	146	248	285	349	259	290
0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0
34	8	80	53	12	17	48	51	96	12	1	128	67	77	39	55	4	60	25	37	0	26
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	3	19	3	5	0	14	42	0	16	55	6	7	10	7	0	8	7	18	34	12	3
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	17	0	0	0	1	0	29	0	16	0	0	19	0	0	5	48	10	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
67	0	0	0	6	6	24	0	0	28	197	2	0	0	0	50	8	0	0	0	0	24
0	0	2	0	0	0	0	0	16	2	0	0	0	0	0	0	0	0	27	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	10	47	0	20	36	5	0	32	10	99	0	4	0	0	0	17	0	0	0	34	5
0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
51	19	0	0	17	46	0	185	0	2	13	19	14	32	83	0	20	11	7	26	14	27
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	47	0	0	0	0	0	1	0	0	0	0	0	0	0	13
0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
253	76	173	126	163	220	972	322	308	323	392	107	182	395	220	87	177	325	420	802	302	217
176	21	44	0	52	62	331	138	25	77	161	119	25	87	25	0	91	68	3	24	46	72
42	2	33	37	81	74	98	58	45	97	111	22	29	112	86	0	71	99	42	45	74	17
0	2	0	0	40	0	0	0	0	0	0	16	0	0	0	0	0	2	0	0	0	0
0	0	0	0	21	7	0	1	0	6	0	0	0	0	0	0	0	0	0	0	0	0
50	8	20	116	26	13	71	1	46	10	85	14	3	60	59	35	13	51	61	50	103	24
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	1	0	0	0	0	0	5	0	0	0	0	0	9	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
11	76	88	0	59	82	189	424	75	85	796	156	20	180	87	0	85	133	90	169	8	83
137	170	124	85	13	237	623	208	160	199	74	94	68	123	138	98	65	137	68	102	238	181
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
28	22	20	0	41	0	14	32	46	45	133	19	10	35	9	0	7	34	18	19	51	5
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
312	93	91	35	175	256	332	139	1	241	65	131	151	166	219	24	207	141	119	97	67	167
22	0	0	17	1	0	125	0	27	37	144	25	0	34	2	0	50	46	100	0	17	21
625	207	386	135	338	642	657	441	97	373	440	254	179	522	268	206	249	205	272	306	317	271
702	217	603	157	507	694	765	709	558	640	1231	547	795	927	420	213	455	519	325	737	554	563
589	218	419	198	278	679	773	769	160	594	601	398	551	625	420	257	490	261	415	376	315	559
130	157	123	67	141	138	122	71	34	215	249	185	162	132	213	87	174	130	175	286	124	131
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
